N,degree,coupling,seeds,trial,cascade_size
5000,16,0.7,4,76,78
5000,16,0.7,4,77,113
5000,16,0.7,4,78,168
5000,16,0.7,4,79,132
5000,16,0.7,4,80,93
5000,16,0.7,4,81,152
5000,16,0.7,4,82,84
5000,16,0.7,4,83,135
5000,16,0.7,4,84,139
5000,16,0.7,4,85,70
5000,16,0.7,4,86,58
5000,16,0.7,4,87,95
5000,16,0.7,4,88,115
5000,16,0.7,4,89,38
5000,16,0.7,4,90,88
5000,16,0.7,4,91,91
5000,16,0.7,4,92,164
5000,16,0.7,4,93,98
5000,16,0.7,4,94,80
5000,16,0.7,4,95,86
5000,16,0.7,4,96,92
5000,16,0.7,4,97,43
5000,16,0.7,4,98,150
5000,16,0.7,4,99,82
5000,16,0.7,4,100,124
5000,16,0.7,4,101,148
5000,16,0.7,4,102,186
5000,16,0.7,4,103,87
5000,16,0.7,4,104,121
5000,16,0.7,4,105,25
5000,16,0.7,4,106,80
5000,16,0.7,4,107,79
5000,16,0.7,4,108,71
5000,16,0.7,4,109,62
5000,16,0.7,4,110,143
5000,16,0.7,4,111,133
5000,16,0.7,4,112,90
5000,16,0.7,4,113,106
5000,16,0.7,4,114,104
5000,16,0.7,4,115,65
5000,16,0.7,4,116,70
5000,16,0.7,4,117,91
5000,16,0.7,4,118,40
5000,16,0.7,4,119,129
20000,16,0.7,4,0,65
20000,16,0.7,4,1,91
20000,16,0.7,4,2,110
20000,16,0.7,4,3,122
20000,16,0.7,4,4,78
20000,16,0.7,4,5,71
20000,16,0.7,4,6,115
20000,16,0.7,4,7,133
20000,16,0.7,4,8,122
20000,16,0.7,4,9,140
20000,16,0.7,4,10,134
20000,16,0.7,4,11,97
20000,16,0.7,4,12,45
20000,16,0.7,4,13,22
20000,16,0.7,4,14,95
20000,16,0.7,4,15,122
20000,16,0.7,4,16,87
20000,16,0.7,4,17,82
20000,16,0.7,4,18,86
20000,16,0.7,4,19,87
20000,16,0.7,4,20,113
20000,16,0.7,4,21,190
20000,16,0.7,4,22,105
20000,16,0.7,4,23,15
20000,16,0.7,4,24,133
20000,16,0.7,4,25,61
20000,16,0.7,4,26,58
20000,16,0.7,4,27,122
20000,16,0.7,4,28,64
20000,16,0.7,4,29,12
20000,16,0.7,4,30,63
20000,16,0.7,4,31,86
20000,16,0.7,4,32,4
20000,16,0.7,4,33,166
20000,16,0.7,4,34,164
20000,16,0.7,4,35,104
20000,16,0.7,4,36,84
20000,16,0.7,4,37,125
20000,16,0.7,4,38,159
20000,16,0.7,4,39,68
20000,16,0.7,4,40,73
20000,16,0.7,4,41,66
20000,16,0.7,4,42,106
20000,16,0.7,4,43,72
20000,16,0.7,4,44,86
20000,16,0.7,4,45,96
20000,16,0.7,4,46,162
20000,16,0.7,4,47,41
20000,16,0.7,4,48,96
20000,16,0.7,4,49,52
20000,16,0.7,4,50,90
20000,16,0.7,4,51,72
20000,16,0.7,4,52,37
20000,16,0.7,4,53,126
20000,16,0.7,4,54,78
20000,16,0.7,4,55,94
20000,16,0.7,4,56,42
20000,16,0.7,4,57,67
20000,16,0.7,4,58,46
20000,16,0.7,4,59,155
20000,16,0.7,4,60,100
20000,16,0.7,4,61,117
20000,16,0.7,4,62,140
20000,16,0.7,4,63,67
20000,16,0.7,4,64,86
20000,16,0.7,4,65,92
20000,16,0.7,4,66,126
20000,16,0.7,4,67,110
20000,16,0.7,4,68,74
20000,16,0.7,4,69,85
20000,16,0.7,4,70,152
20000,16,0.7,4,71,78
20000,16,0.7,4,72,74
20000,16,0.7,4,73,175
20000,16,0.7,4,74,99
20000,16,0.7,4,75,66
20000,16,0.7,4,76,71
20000,16,0.7,4,77,84
20000,16,0.7,4,78,51
20000,16,0.7,4,79,136
20000,16,0.7,4,80,180
20000,16,0.7,4,81,34
20000,16,0.7,4,82,125
20000,16,0.7,4,83,112
20000,16,0.7,4,84,71
20000,16,0.7,4,85,85
20000,16,0.7,4,86,177
20000,16,0.7,4,87,168
20000,16,0.7,4,88,79
20000,16,0.7,4,89,132
20000,16,0.7,4,90,107
20000,16,0.7,4,91,108
20000,16,0.7,4,92,140
20000,16,0.7,4,93,54
20000,16,0.7,4,94,125
20000,16,0.7,4,95,97
20000,16,0.7,4,96,128
20000,16,0.7,4,97,93
20000,16,0.7,4,98,140
20000,16,0.7,4,99,116
20000,16,0.7,4,100,126
20000,16,0.7,4,101,86
20000,16,0.7,4,102,40
20000,16,0.7,4,103,88
20000,16,0.7,4,104,37
20000,16,0.7,4,105,97
20000,16,0.7,4,106,199
20000,16,0.7,4,107,156
20000,16,0.7,4,108,89
20000,16,0.7,4,109,138
20000,16,0.7,4,110,40
20000,16,0.7,4,111,91
20000,16,0.7,4,112,56
20000,16,0.7,4,113,84
20000,16,0.7,4,114,54
20000,16,0.7,4,115,127
20000,16,0.7,4,116,97
20000,16,0.7,4,117,97
20000,16,0.7,4,118,91
20000,16,0.7,4,119,85
5000,16,0.85,4,0,130
5000,16,0.85,4,1,258
5000,16,0.85,4,2,238
5000,16,0.85,4,3,291
5000,16,0.85,4,4,67
5000,16,0.85,4,5,341
5000,16,0.85,4,6,49
5000,16,0.85,4,7,73
5000,16,0.85,4,8,212
5000,16,0.85,4,9,183
5000,16,0.85,4,10,181
5000,16,0.85,4,11,254
5000,16,0.85,4,12,91
5000,16,0.85,4,13,304
5000,16,0.85,4,14,279
5000,16,0.85,4,15,229
5000,16,0.85,4,16,316
5000,16,0.85,4,17,118
5000,16,0.85,4,18,0
5000,16,0.85,4,19,338
5000,16,0.85,4,20,137
5000,16,0.85,4,21,294
5000,16,0.85,4,22,167
5000,16,0.85,4,23,173
5000,16,0.85,4,24,284
5000,16,0.85,4,25,141
5000,16,0.85,4,26,288
5000,16,0.85,4,27,283
5000,16,0.85,4,28,95
5000,16,0.85,4,29,102
5000,16,0.85,4,30,156
5000,16,0.85,4,31,295
5000,16,0.85,4,32,129
5000,16,0.85,4,33,284
5000,16,0.85,4,34,212
5000,16,0.85,4,35,125
5000,16,0.85,4,36,105
5000,16,0.85,4,37,107
5000,16,0.85,4,38,68
5000,16,0.85,4,39,195
5000,16,0.85,4,40,303
5000,16,0.85,4,41,208
5000,16,0.85,4,42,228
5000,16,0.85,4,43,281
5000,16,0.85,4,44,222
5000,16,0.85,4,45,85
5000,16,0.85,4,46,260
5000,16,0.85,4,47,37
5000,16,0.85,4,48,201
5000,16,0.85,4,49,137
5000,16,0.85,4,50,73
5000,16,0.85,4,51,152
5000,16,0.85,4,52,341
5000,16,0.85,4,53,174
5000,16,0.85,4,54,196
5000,16,0.85,4,55,173
5000,16,0.85,4,56,251
5000,16,0.85,4,57,173
5000,16,0.85,4,58,100
5000,16,0.85,4,59,92
5000,16,0.85,4,60,185
5000,16,0.85,4,61,182
5000,16,0.85,4,62,335
5000,16,0.85,4,63,152
5000,16,0.85,4,64,132
5000,16,0.85,4,65,160
5000,16,0.85,4,66,292
5000,16,0.85,4,67,234
5000,16,0.85,4,68,71
5000,16,0.85,4,69,72
5000,16,0.85,4,70,264
5000,16,0.85,4,71,276
5000,16,0.85,4,72,229
5000,16,0.85,4,73,285
5000,16,0.85,4,74,225
5000,16,0.85,4,75,177
5000,16,0.85,4,76,115
5000,16,0.85,4,77,222
5000,16,0.85,4,78,292
5000,16,0.85,4,79,191
5000,16,0.85,4,80,241
5000,16,0.85,4,81,143
5000,16,0.85,4,82,95
5000,16,0.85,4,83,203
5000,16,0.85,4,84,110
5000,16,0.85,4,85,159
5000,16,0.85,4,86,147
5000,16,0.85,4,87,179
5000,16,0.85,4,88,23
5000,16,0.85,4,89,174
5000,16,0.85,4,90,161
5000,16,0.85,4,91,240
5000,16,0.85,4,92,154
5000,16,0.85,4,93,141
5000,16,0.85,4,94,220
5000,16,0.85,4,95,303
5000,16,0.85,4,96,245
5000,16,0.85,4,97,153
5000,16,0.85,4,98,146
5000,16,0.85,4,99,79
5000,16,0.85,4,100,225
5000,16,0.85,4,101,80
5000,16,0.85,4,102,262
5000,16,0.85,4,103,178
5000,16,0.85,4,104,230
5000,16,0.85,4,105,209
5000,16,0.85,4,106,314
5000,16,0.85,4,107,217
5000,16,0.85,4,108,62
5000,16,0.85,4,109,158
5000,16,0.85,4,110,233
5000,16,0.85,4,111,137
5000,16,0.85,4,112,220
5000,16,0.85,4,113,97
5000,16,0.85,4,114,141
5000,16,0.85,4,115,99
5000,16,0.85,4,116,250
5000,16,0.85,4,117,200
5000,16,0.85,4,118,126
5000,16,0.85,4,119,152
20000,16,0.85,4,0,197
20000,16,0.85,4,1,204
20000,16,0.85,4,2,105
20000,16,0.85,4,3,334
20000,16,0.85,4,4,175
20000,16,0.85,4,5,258
20000,16,0.85,4,6,123
20000,16,0.85,4,7,127
20000,16,0.85,4,8,230
20000,16,0.85,4,9,196
20000,16,0.85,4,10,186
20000,16,0.85,4,11,76
20000,16,0.85,4,12,203
20000,16,0.85,4,13,336
20000,16,0.85,4,14,202
20000,16,0.85,4,15,122
20000,16,0.85,4,16,186
20000,16,0.85,4,17,290
20000,16,0.85,4,18,147
20000,16,0.85,4,19,225
20000,16,0.85,4,20,273
20000,16,0.85,4,21,107
20000,16,0.85,4,22,259
20000,16,0.85,4,23,184
20000,16,0.85,4,24,148
20000,16,0.85,4,25,183
20000,16,0.85,4,26,137
20000,16,0.85,4,27,167
20000,16,0.85,4,28,188
20000,16,0.85,4,29,279
20000,16,0.85,4,30,399
20000,16,0.85,4,31,177
20000,16,0.85,4,32,200
20000,16,0.85,4,33,330
20000,16,0.85,4,34,161
20000,16,0.85,4,35,238
20000,16,0.85,4,36,136
20000,16,0.85,4,37,203
20000,16,0.85,4,38,198
20000,16,0.85,4,39,235
20000,16,0.85,4,40,217
20000,16,0.85,4,41,160
20000,16,0.85,4,42,189
20000,16,0.85,4,43,190
20000,16,0.85,4,44,242
20000,16,0.85,4,45,233
20000,16,0.85,4,46,169
20000,16,0.85,4,47,298
20000,16,0.85,4,48,141
20000,16,0.85,4,49,209
20000,16,0.85,4,50,98
20000,16,0.85,4,51,168
20000,16,0.85,4,52,263
20000,16,0.85,4,53,154
20000,16,0.85,4,54,282
20000,16,0.85,4,55,188
20000,16,0.85,4,56,138
20000,16,0.85,4,57,205
20000,16,0.85,4,58,150
20000,16,0.85,4,59,267
20000,16,0.85,4,60,170
20000,16,0.85,4,61,168
20000,16,0.85,4,62,220
20000,16,0.85,4,63,161
20000,16,0.85,4,64,346
20000,16,0.85,4,65,141
20000,16,0.85,4,66,177
20000,16,0.85,4,67,260
20000,16,0.85,4,68,218
20000,16,0.85,4,69,131
20000,16,0.85,4,70,82
20000,16,0.85,4,71,195
20000,16,0.85,4,72,190
20000,16,0.85,4,73,204
20000,16,0.85,4,74,203
20000,16,0.85,4,75,212
20000,16,0.85,4,76,104
20000,16,0.85,4,77,249
20000,16,0.85,4,78,143
20000,16,0.85,4,79,86
20000,16,0.85,4,80,129
20000,16,0.85,4,81,143
20000,16,0.85,4,82,127
20000,16,0.85,4,83,263
20000,16,0.85,4,84,149
20000,16,0.85,4,85,211
20000,16,0.85,4,86,188
20000,16,0.85,4,87,107
20000,16,0.85,4,88,114
20000,16,0.85,4,89,236
20000,16,0.85,4,90,87
20000,16,0.85,4,91,231
20000,16,0.85,4,92,187
20000,16,0.85,4,93,148
20000,16,0.85,4,94,163
20000,16,0.85,4,95,120
20000,16,0.85,4,96,92
20000,16,0.85,4,97,314
20000,16,0.85,4,98,289
20000,16,0.85,4,99,146
20000,16,0.85,4,100,188
20000,16,0.85,4,101,214
20000,16,0.85,4,102,137
20000,16,0.85,4,103,86
20000,16,0.85,4,104,257
20000,16,0.85,4,105,99
20000,16,0.85,4,106,164
20000,16,0.85,4,107,193
20000,16,0.85,4,108,177
20000,16,0.85,4,109,255
20000,16,0.85,4,110,234
20000,16,0.85,4,111,176
20000,16,0.85,4,112,329
20000,16,0.85,4,113,94
20000,16,0.85,4,114,229
20000,16,0.85,4,115,248
20000,16,0.85,4,116,262
20000,16,0.85,4,117,278
20000,16,0.85,4,118,231
20000,16,0.85,4,119,198
5000,16,1.0,4,0,503
5000,16,1.0,4,1,443
5000,16,1.0,4,2,271
5000,16,1.0,4,3,449
5000,16,1.0,4,4,340
5000,16,1.0,4,5,467
5000,16,1.0,4,6,518
5000,16,1.0,4,7,413
5000,16,1.0,4,8,503
5000,16,1.0,4,9,483
5000,16,1.0,4,10,418
5000,16,1.0,4,11,180
5000,16,1.0,4,12,529
5000,16,1.0,4,13,404
5000,16,1.0,4,14,303
5000,16,1.0,4,15,388
5000,16,1.0,4,16,276
5000,16,1.0,4,17,290
5000,16,1.0,4,18,440
5000,16,1.0,4,19,674
5000,16,1.0,4,20,488
5000,16,1.0,4,21,557
5000,16,1.0,4,22,692
5000,16,1.0,4,23,401
5000,16,1.0,4,24,759
5000,16,1.0,4,25,665
5000,16,1.0,4,26,262
5000,16,1.0,4,27,328
5000,16,1.0,4,28,537
5000,16,1.0,4,29,639
5000,16,1.0,4,30,652
5000,16,1.0,4,31,699
5000,16,1.0,4,32,490
5000,16,1.0,4,33,510
5000,16,1.0,4,34,459
5000,16,1.0,4,35,379
5000,16,1.0,4,36,435
5000,16,1.0,4,37,355
5000,16,1.0,4,38,556
5000,16,1.0,4,39,713
5000,16,1.0,4,40,714
5000,16,1.0,4,41,378
5000,16,1.0,4,42,267
5000,16,1.0,4,43,513
5000,16,1.0,4,44,625
5000,16,1.0,4,45,832
5000,16,1.0,4,46,411
5000,16,1.0,4,47,388
5000,16,1.0,4,48,344
5000,16,1.0,4,49,590
5000,16,1.0,4,50,614
5000,16,1.0,4,51,426
5000,16,1.0,4,52,528
5000,16,1.0,4,53,526
5000,16,1.0,4,54,212
5000,16,1.0,4,55,271
5000,16,1.0,4,56,651
5000,16,1.0,4,57,565
5000,16,1.0,4,58,682
5000,16,1.0,4,59,392
5000,16,1.0,4,60,633
5000,16,1.0,4,61,427
5000,16,1.0,4,62,482
5000,16,1.0,4,63,586
5000,16,1.0,4,64,339
5000,16,1.0,4,65,564
5000,16,1.0,4,66,418
5000,16,1.0,4,67,491
5000,16,1.0,4,68,296
5000,16,1.0,4,69,694
5000,16,1.0,4,70,354
5000,16,1.0,4,71,311
5000,16,1.0,4,72,453
5000,16,1.0,4,73,517
5000,16,1.0,4,74,633
5000,16,1.0,4,75,228
5000,16,1.0,4,76,173
5000,16,1.0,4,77,101
5000,16,1.0,4,78,474
5000,16,1.0,4,79,412
5000,16,1.0,4,80,582
5000,16,1.0,4,81,604
5000,16,1.0,4,82,432
5000,16,1.0,4,83,342
5000,16,1.0,4,84,287
5000,16,1.0,4,85,414
5000,16,1.0,4,86,585
5000,16,1.0,4,87,467
5000,16,1.0,4,88,250
5000,16,1.0,4,89,259
5000,16,1.0,4,90,668
5000,16,1.0,4,91,533
5000,16,1.0,4,92,482
5000,16,1.0,4,93,335
5000,16,1.0,4,94,550
5000,16,1.0,4,95,305
5000,16,1.0,4,96,334
5000,16,1.0,4,97,205
5000,16,1.0,4,98,326
5000,16,1.0,4,99,337
5000,16,1.0,4,100,365
5000,16,1.0,4,101,482
5000,16,1.0,4,102,483
5000,16,1.0,4,103,628
5000,16,1.0,4,104,402
5000,16,1.0,4,105,576
5000,16,1.0,4,106,177
5000,16,1.0,4,107,341
5000,16,1.0,4,108,254
5000,16,1.0,4,109,555
5000,16,1.0,4,110,503
5000,16,1.0,4,111,412
5000,16,1.0,4,112,544
5000,16,1.0,4,113,0
5000,16,1.0,4,114,414
5000,16,1.0,4,115,134
5000,16,1.0,4,116,682
5000,16,1.0,4,117,437
5000,16,1.0,4,118,330
5000,16,1.0,4,119,274
20000,16,1.0,4,0,427
20000,16,1.0,4,1,376
20000,16,1.0,4,2,677
20000,16,1.0,4,3,682
20000,16,1.0,4,4,649
20000,16,1.0,4,5,515
20000,16,1.0,4,6,347
20000,16,1.0,4,7,472
20000,16,1.0,4,8,319
20000,16,1.0,4,9,635
20000,16,1.0,4,10,461
20000,16,1.0,4,11,540
20000,16,1.0,4,12,391
20000,16,1.0,4,13,520
20000,16,1.0,4,14,428
20000,16,1.0,4,15,593
20000,16,1.0,4,16,649
20000,16,1.0,4,17,495
20000,16,1.0,4,18,595
20000,16,1.0,4,19,323
20000,16,1.0,4,20,352
20000,16,1.0,4,21,543
20000,16,1.0,4,22,303
20000,16,1.0,4,23,363
20000,16,1.0,4,24,576
20000,16,1.0,4,25,435
20000,16,1.0,4,26,645
20000,16,1.0,4,27,651
20000,16,1.0,4,28,522
20000,16,1.0,4,29,500
20000,16,1.0,4,30,402
20000,16,1.0,4,31,218
20000,16,1.0,4,32,492
20000,16,1.0,4,33,436
20000,16,1.0,4,34,599
20000,16,1.0,4,35,558
20000,16,1.0,4,36,696
20000,16,1.0,4,37,391
20000,16,1.0,4,38,185
20000,16,1.0,4,39,221
20000,16,1.0,4,40,319
20000,16,1.0,4,41,140
20000,16,1.0,4,42,611
20000,16,1.0,4,43,497
20000,16,1.0,4,44,396
20000,16,1.0,4,45,462
20000,16,1.0,4,46,484
20000,16,1.0,4,47,484
20000,16,1.0,4,48,623
20000,16,1.0,4,49,369
20000,16,1.0,4,50,434
20000,16,1.0,4,51,508
20000,16,1.0,4,52,731
20000,16,1.0,4,53,156
20000,16,1.0,4,54,489
20000,16,1.0,4,55,443
20000,16,1.0,4,56,507
20000,16,1.0,4,57,478
20000,16,1.0,4,58,392
20000,16,1.0,4,59,795
20000,16,1.0,4,60,623
20000,16,1.0,4,61,425
20000,16,1.0,4,62,443
20000,16,1.0,4,63,436
20000,16,1.0,4,64,333
20000,16,1.0,4,65,447
20000,16,1.0,4,66,244
20000,16,1.0,4,67,644
20000,16,1.0,4,68,207
20000,16,1.0,4,69,67
20000,16,1.0,4,70,540
20000,16,1.0,4,71,310
20000,16,1.0,4,72,358
20000,16,1.0,4,73,551
20000,16,1.0,4,74,623
20000,16,1.0,4,75,602
20000,16,1.0,4,76,318
20000,16,1.0,4,77,681
20000,16,1.0,4,78,662
20000,16,1.0,4,79,506
20000,16,1.0,4,80,554
20000,16,1.0,4,81,245
20000,16,1.0,4,82,572
20000,16,1.0,4,83,562
20000,16,1.0,4,84,714
20000,16,1.0,4,85,717
20000,16,1.0,4,86,176
20000,16,1.0,4,87,575
20000,16,1.0,4,88,336
20000,16,1.0,4,89,462
20000,16,1.0,4,90,211
20000,16,1.0,4,91,394
20000,16,1.0,4,92,443
20000,16,1.0,4,93,478
20000,16,1.0,4,94,493
20000,16,1.0,4,95,631
20000,16,1.0,4,96,383
20000,16,1.0,4,97,397
20000,16,1.0,4,98,292
20000,16,1.0,4,99,464
20000,16,1.0,4,100,722
20000,16,1.0,4,101,293
20000,16,1.0,4,102,410
20000,16,1.0,4,103,388
20000,16,1.0,4,104,357
20000,16,1.0,4,105,495
20000,16,1.0,4,106,416
20000,16,1.0,4,107,557
20000,16,1.0,4,108,812
20000,16,1.0,4,109,266
20000,16,1.0,4,110,221
20000,16,1.0,4,111,584
20000,16,1.0,4,112,407
20000,16,1.0,4,113,637
20000,16,1.0,4,114,730
20000,16,1.0,4,115,760
20000,16,1.0,4,116,532
20000,16,1.0,4,117,463
20000,16,1.0,4,118,549
20000,16,1.0,4,119,371
5000,16,1.15,4,0,2129
5000,16,1.15,4,1,2103
5000,16,1.15,4,2,2237
5000,16,1.15,4,3,2197
5000,16,1.15,4,4,2040
5000,16,1.15,4,5,2063
5000,16,1.15,4,6,2218
5000,16,1.15,4,7,1983
5000,16,1.15,4,8,2384
5000,16,1.15,4,9,2335
5000,16,1.15,4,10,2160
5000,16,1.15,4,11,2199
5000,16,1.15,4,12,2148
5000,16,1.15,4,13,1996
5000,16,1.15,4,14,2128
5000,16,1.15,4,15,2209
5000,16,1.15,4,16,2216
5000,16,1.15,4,17,2148
5000,16,1.15,4,18,2003
5000,16,1.15,4,19,2106
5000,16,1.15,4,20,1986
5000,16,1.15,4,21,2160
5000,16,1.15,4,22,1888
5000,16,1.15,4,23,2188
5000,16,1.15,4,24,2280
5000,16,1.15,4,25,2175
5000,16,1.15,4,26,2348
5000,16,1.15,4,27,2475
5000,16,1.15,4,28,2021
5000,16,1.15,4,29,2124
5000,16,1.15,4,30,2169
5000,16,1.15,4,31,2053
5000,16,1.15,4,32,1961
5000,16,1.15,4,33,1998
5000,16,1.15,4,34,2008
5000,16,1.15,4,35,2183
5000,16,1.15,4,36,2032
5000,16,1.15,4,37,1759
5000,16,1.15,4,38,2172
5000,16,1.15,4,39,2313
5000,16,1.15,4,40,2210
5000,16,1.15,4,41,1867
5000,16,1.15,4,42,2169
5000,16,1.15,4,43,1993
5000,16,1.15,4,44,1992
5000,16,1.15,4,45,2107
5000,16,1.15,4,46,2147
5000,16,1.15,4,47,2163
5000,16,1.15,4,48,2143
5000,16,1.15,4,49,2084
5000,16,1.15,4,50,2149
5000,16,1.15,4,51,2158
5000,16,1.15,4,52,2104
5000,16,1.15,4,53,2106
5000,16,1.15,4,54,2063
5000,16,1.15,4,55,2077
5000,16,1.15,4,56,1754
5000,16,1.15,4,57,2158
5000,16,1.15,4,58,2251
5000,16,1.15,4,59,1916
5000,16,1.15,4,60,2254
5000,16,1.15,4,61,2178
5000,16,1.15,4,62,2311
5000,16,1.15,4,63,1792
5000,16,1.15,4,64,2205
5000,16,1.15,4,65,2051
5000,16,1.15,4,66,2235
5000,16,1.15,4,67,2208
5000,16,1.15,4,68,2168
5000,16,1.15,4,69,2288
5000,16,1.15,4,70,2130
5000,16,1.15,4,71,2114
5000,16,1.15,4,72,2119
5000,16,1.15,4,73,2190
5000,16,1.15,4,74,1973
5000,16,1.15,4,75,2266
5000,16,1.15,4,76,2273
5000,16,1.15,4,77,2420
5000,16,1.15,4,78,2103
5000,16,1.15,4,79,2179
5000,16,1.15,4,80,2187
5000,16,1.15,4,81,2214
5000,16,1.15,4,82,1837
5000,16,1.15,4,83,2227
5000,16,1.15,4,84,1949
5000,16,1.15,4,85,1847
5000,16,1.15,4,86,2058
5000,16,1.15,4,87,2077
5000,16,1.15,4,88,2112
5000,16,1.15,4,89,2066
5000,16,1.15,4,90,1861
5000,16,1.15,4,91,1782
5000,16,1.15,4,92,2316
5000,16,1.15,4,93,2213
5000,16,1.15,4,94,2251
5000,16,1.15,4,95,1943
5000,16,1.15,4,96,2062
5000,16,1.15,4,97,2168
5000,16,1.15,4,98,2073
5000,16,1.15,4,99,1946
5000,16,1.15,4,100,1868
5000,16,1.15,4,101,1958
5000,16,1.15,4,102,2092
5000,16,1.15,4,103,2144
5000,16,1.15,4,104,2031
5000,16,1.15,4,105,2237
5000,16,1.15,4,106,1895
5000,16,1.15,4,107,2246
5000,16,1.15,4,108,2231
5000,16,1.15,4,109,2079
5000,16,1.15,4,110,2046
5000,16,1.15,4,111,2324
5000,16,1.15,4,112,2178
5000,16,1.15,4,113,2311
5000,16,1.15,4,114,2221
5000,16,1.15,4,115,2061
5000,16,1.15,4,116,2192
5000,16,1.15,4,117,2034
5000,16,1.15,4,118,2121
5000,16,1.15,4,119,2193
20000,16,1.15,4,0,7234
20000,16,1.15,4,1,5358
20000,16,1.15,4,2,5967
20000,16,1.15,4,3,7652
20000,16,1.15,4,4,4489
20000,16,1.15,4,5,6841
20000,16,1.15,4,6,7221
20000,16,1.15,4,7,7348
20000,16,1.15,4,8,7271
20000,16,1.15,4,9,7201
20000,16,1.15,4,10,6543
20000,16,1.15,4,11,4794
20000,16,1.15,4,12,7321
20000,16,1.15,4,13,6419
20000,16,1.15,4,14,7207
20000,16,1.15,4,15,5119
20000,16,1.15,4,16,5634
20000,16,1.15,4,17,5665
20000,16,1.15,4,18,7386
20000,16,1.15,4,19,7333
20000,16,1.15,4,20,5803
20000,16,1.15,4,21,7423
20000,16,1.15,4,22,5453
20000,16,1.15,4,23,5853
20000,16,1.15,4,24,4076
20000,16,1.15,4,25,7122
20000,16,1.15,4,26,3745
20000,16,1.15,4,27,2864
20000,16,1.15,4,28,7464
20000,16,1.15,4,29,7261
20000,16,1.15,4,30,7437
20000,16,1.15,4,31,6338
20000,16,1.15,4,32,6922
20000,16,1.15,4,33,7360
20000,16,1.15,4,34,7337
20000,16,1.15,4,35,7297
20000,16,1.15,4,36,7307
20000,16,1.15,4,37,6607
20000,16,1.15,4,38,7590
20000,16,1.15,4,39,2213
20000,16,1.15,4,40,7287
20000,16,1.15,4,41,7589
20000,16,1.15,4,42,7419
20000,16,1.15,4,43,7387
20000,16,1.15,4,44,7465
20000,16,1.15,4,45,4138
20000,16,1.15,4,46,6769
20000,16,1.15,4,47,7621
20000,16,1.15,4,48,6958
20000,16,1.15,4,49,4560
20000,16,1.15,4,50,7217
20000,16,1.15,4,51,7181
20000,16,1.15,4,52,7482
20000,16,1.15,4,53,7505
20000,16,1.15,4,54,5866
20000,16,1.15,4,55,7366
20000,16,1.15,4,56,7197
20000,16,1.15,4,57,4983
20000,16,1.15,4,58,7580
20000,16,1.15,4,59,7158
20000,16,1.15,4,60,5883
20000,16,1.15,4,61,7139
20000,16,1.15,4,62,5736
20000,16,1.15,4,63,5836
20000,16,1.15,4,64,7280
20000,16,1.15,4,65,7375
20000,16,1.15,4,66,7412
20000,16,1.15,4,67,3141
20000,16,1.15,4,68,7469
20000,16,1.15,4,69,4807
20000,16,1.15,4,70,5125
20000,16,1.15,4,71,7393
20000,16,1.15,4,72,7420
20000,16,1.15,4,73,6550
20000,16,1.15,4,74,7174
20000,16,1.15,4,75,7351
20000,16,1.15,4,76,7494
20000,16,1.15,4,77,4959
20000,16,1.15,4,78,5715
20000,16,1.15,4,79,6870
20000,16,1.15,4,80,4360
20000,16,1.15,4,81,5666
20000,16,1.15,4,82,7413
20000,16,1.15,4,83,7467
20000,16,1.15,4,84,7002
20000,16,1.15,4,85,7216
20000,16,1.15,4,86,2963
20000,16,1.15,4,87,5898
20000,16,1.15,4,88,7377
20000,16,1.15,4,89,6983
20000,16,1.15,4,90,7101
20000,16,1.15,4,91,7285
20000,16,1.15,4,92,7403
20000,16,1.15,4,93,3025
20000,16,1.15,4,94,6885
20000,16,1.15,4,95,4181
20000,16,1.15,4,96,5277
20000,16,1.15,4,97,3990
20000,16,1.15,4,98,7668
20000,16,1.15,4,99,6726
20000,16,1.15,4,100,5372
20000,16,1.15,4,101,6116
20000,16,1.15,4,102,7441
20000,16,1.15,4,103,7292
20000,16,1.15,4,104,4850
20000,16,1.15,4,105,7079
20000,16,1.15,4,106,7426
20000,16,1.15,4,107,7426
20000,16,1.15,4,108,7420
20000,16,1.15,4,109,4353
20000,16,1.15,4,110,7314
20000,16,1.15,4,111,6205
20000,16,1.15,4,112,6916
20000,16,1.15,4,113,7289
20000,16,1.15,4,114,6361
20000,16,1.15,4,115,6517
20000,16,1.15,4,116,7562
20000,16,1.15,4,117,6701
20000,16,1.15,4,118,2582
20000,16,1.15,4,119,6024
5000,16,1.3,4,0,3914
5000,16,1.3,4,1,3858
5000,16,1.3,4,2,3950
5000,16,1.3,4,3,3925
5000,16,1.3,4,4,3818
5000,16,1.3,4,5,3931
5000,16,1.3,4,6,3855
5000,16,1.3,4,7,3840
5000,16,1.3,4,8,4015
5000,16,1.3,4,9,3827
5000,16,1.3,4,10,3818
5000,16,1.3,4,11,3793
5000,16,1.3,4,12,3807
5000,16,1.3,4,13,3924
5000,16,1.3,4,14,3912
5000,16,1.3,4,15,3886
5000,16,1.3,4,16,3891
5000,16,1.3,4,17,3932
5000,16,1.3,4,18,3848
5000,16,1.3,4,19,3999
5000,16,1.3,4,20,3853
5000,16,1.3,4,21,3985
5000,16,1.3,4,22,3834
5000,16,1.3,4,23,3927
5000,16,1.3,4,24,3891
5000,16,1.3,4,25,3879
5000,16,1.3,4,26,3869
5000,16,1.3,4,27,3898
5000,16,1.3,4,28,3839
